,문제키값,문제,오픈일자,보기순번,보기정보,정답여부,시험지 id,문제 id,assessmentItemID,testId,KnowledgeTag
828,565,다음 중 표기가 틀린 것은?,20150310,3781,더욱이,,A070000097,A070097008,A070097008,A070000097,8894
829,565,다음 중 표기가 틀린 것은?,20150310,3782,설겆이,정답,A070000097,A070097008,A070097008,A070000097,8894
830,565,다음 중 표기가 틀린 것은?,20150310,3783,일찍이,,A070000097,A070097008,A070097008,A070000097,8894
831,565,다음 중 표기가 틀린 것은?,20150310,3784,오뚝이,,A070000097,A070097008,A070097008,A070000097,8894
832,564,다음 ( )속 단어의 '사이시옷'의 쓰임이 옳지 않은 것은?,20150309,3777,그들은 서로 (인사말)을 주고받았다.,,A070000091,A070091004,A070091004,A070000091,8889
833,564,다음 ( )속 단어의 '사이시옷'의 쓰임이 옳지 않은 것은?,20150309,3778,아이들은 (등굣길)이 마냥 즐거웠다.,,A070000091,A070091004,A070091004,A070000091,8889
834,564,다음 ( )속 단어의 '사이시옷'의 쓰임이 옳지 않은 것은?,20150309,3779,(빨랫줄)에 옷을 널었다.,,A070000091,A070091004,A070091004,A070000091,8889
835,564,다음 ( )속 단어의 '사이시옷'의 쓰임이 옳지 않은 것은?,20150309,3780,(마굿간)에는 말 두마리가 있다.,정답,A070000091,A070091004,A070091004,A070000091,8889
836,560,다음 중 ( )속의 말 중 바르게 표기한 것은?,20150306,3773,아이가 엄마에게 뺨을 (비비며) 좋아한다.,정답,A070000119,A070119008,A070119008,A070000119,10837
837,560,다음 중 ( )속의 말 중 바르게 표기한 것은?,20150306,3774,맑게 (개인) 하늘을 보니 마음도 상쾌하다.,,A070000119,A070119008,A070119008,A070000119,10837
838,560,다음 중 ( )속의 말 중 바르게 표기한 것은?,20150306,3775,누룽지가 밥솥 바닥에 (늘어붙어) 떨어지지 않는다.,,A070000119,A070119008,A070119008,A070000119,10837
839,560,다음 중 ( )속의 말 중 바르게 표기한 것은?,20150306,3776,올림픽에는 전세계에서 (내노라하는) 선수들이 모두 참가한다.,,A070000119,A070119008,A070119008,A070000119,10837
840,563,다음 중 ( )속의 띄어쓰기가 틀린 것은?,20150305,3769,(공부만) 한다.,,A090000004,A090004004,A090004004,A090000004,4709
841,563,다음 중 ( )속의 띄어쓰기가 틀린 것은?,20150305,3770,밥을 (먹을 만하다).,,A090000004,A090004004,A090004004,A090000004,4709
842,563,다음 중 ( )속의 띄어쓰기가 틀린 것은?,20150305,3771,(짐승만도) 못하다.,,A090000004,A090004004,A090004004,A090000004,4709
843,563,다음 중 ( )속의 띄어쓰기가 틀린 것은?,20150305,3772,이거 (얼마만이야?),정답,A090000004,A090004004,A090004004,A090000004,4709
844,562,다음 ( )속의 말과 가장 알맞은 고유어는? 그 남자는 (엉뚱하고 갑작스럽다).,20150304,3765,생급스럽다,정답,A070000126,A070126004,A070126004,A070000126,9051
845,562,다음 ( )속의 말과 가장 알맞은 고유어는? 그 남자는 (엉뚱하고 갑작스럽다).,20150304,3766,도섭스럽다,,A070000126,A070126004,A070126004,A070000126,9051
846,562,다음 ( )속의 말과 가장 알맞은 고유어는? 그 남자는 (엉뚱하고 갑작스럽다).,20150304,3767,구접스럽다,,A070000126,A070126004,A070126004,A070000126,9051
847,562,다음 ( )속의 말과 가장 알맞은 고유어는? 그 남자는 (엉뚱하고 갑작스럽다).,20150304,3768,끌밋하다,,A070000126,A070126004,A070126004,A070000126,9051
848,561,다음 중 복수 표준어가 아닌 것은?,20150303,3761,넝쿨-덩쿨,정답,A070000099,A070099005,A070099005,A070000099,8892
849,561,다음 중 복수 표준어가 아닌 것은?,20150303,3762,부침질-지짐질,,A070000099,A070099005,A070099005,A070000099,8892
850,561,다음 중 복수 표준어가 아닌 것은?,20150303,3763,새앙-생강,,A070000099,A070099005,A070099005,A070000099,8892
851,561,다음 중 복수 표준어가 아닌 것은?,20150303,3764,엿가락-엿가래,,A070000099,A070099005,A070099005,A070000099,8892
852,559,다음 ( )속의 말 중 바르게 표기한 것은?,20150302,3757,(요컨데) 내 말은 열심히 공부해야 한다는 것이다.,,A070000132,A070132005,A070132005,A070000132,9065
853,559,다음 ( )속의 말 중 바르게 표기한 것은?,20150302,3758,아직도 지나간 얘기를 꺼내다니 나도 참 (주책이다).,,A070000132,A070132005,A070132005,A070000132,9065
854,559,다음 ( )속의 말 중 바르게 표기한 것은?,20150302,3759,그녀는 (오지랍)을 걷고 우는 아이에게 젖을 물렸다.,,A070000132,A070132005,A070132005,A070000132,9065
855,559,다음 ( )속의 말 중 바르게 표기한 것은?,20150302,3760,계속되는 그의 설득에 아버지는 (마지못해) 허락하였다.,정답,A070000132,A070132005,A070132005,A070000132,9065
856,502,다음 두 단어 사이의 관계가 나머지와 다른 것은?,20150227,3753,포괄(包括) : 개괄(槪括),,A090000034,A090034001,A090034001,A090000034,10759
857,502,다음 두 단어 사이의 관계가 나머지와 다른 것은?,20150227,3754,변환(變換) : 전환(轉換),,A090000034,A090034001,A090034001,A090000034,10759
858,502,다음 두 단어 사이의 관계가 나머지와 다른 것은?,20150227,3755,개선(改善) : 개악(改惡),정답,A090000034,A090034001,A090034001,A090000034,10759
859,502,다음 두 단어 사이의 관계가 나머지와 다른 것은?,20150227,3756,견지(見地) : 관점(觀點),,A090000034,A090034001,A090034001,A090000034,10759
860,501,다음 중 ( )속의 단어의 문맥상 의미와 가장 유사한 것은? 잔치 음식에는 품이 많이 (든다).,20150226,3749,하숙집에 (든) 지도 벌써 삼 년이 지났다.,,A060000081,A060081004,A060081004,A060000081,616
861,501,다음 중 ( )속의 단어의 문맥상 의미와 가장 유사한 것은? 잔치 음식에는 품이 많이 (든다).,20150226,3750,언 고기가 익는 데에는 시간이 좀 (드는) 법이다.,정답,A060000081,A060081004,A060081004,A060000081,616
862,501,다음 중 ( )속의 단어의 문맥상 의미와 가장 유사한 것은? 잔치 음식에는 품이 많이 (든다).,20150226,3751,일단 마음에 (드는) 사람이 있으면 적극적으로 나설 작정이다.,,A060000081,A060081004,A060081004,A060000081,616
863,501,다음 중 ( )속의 단어의 문맥상 의미와 가장 유사한 것은? 잔치 음식에는 품이 많이 (든다).,20150226,3752,4월에 (들어서만) 이익금이 두 배로 늘었다.,,A060000081,A060081004,A060081004,A060000081,616
864,500,다음 중 표준어 원칙에 맞는 것은?,20150225,3745,칠판에 글이 씌어 있었다.,정답,A080000067,A080067007,A080067007,A080000067,2870
865,500,다음 중 표준어 원칙에 맞는 것은?,20150225,3746,옳바르게 살아가야 한다.,,A080000067,A080067007,A080067007,A080000067,2870
866,500,다음 중 표준어 원칙에 맞는 것은?,20150225,3747,총뿌리로 범을 겨눈다.,,A080000067,A080067007,A080067007,A080000067,2870
867,500,다음 중 표준어 원칙에 맞는 것은?,20150225,3748,그녀는 멋장이다.,,A080000067,A080067007,A080067007,A080000067,2870
868,499,다음 중 잘못된 것은?,20150224,3741,아무튼,,A070000134,A070134005,A070134005,A070000134,9067
869,499,다음 중 잘못된 것은?,20150224,3742,어쨋든,정답,A070000134,A070134005,A070134005,A070000134,9067
870,499,다음 중 잘못된 것은?,20150224,3743,여하튼,,A070000134,A070134005,A070134005,A070000134,9067
871,499,다음 중 잘못된 것은?,20150224,3744,하여튼,,A070000134,A070134005,A070134005,A070000134,9067
872,496,다음 중 표기가 잘못된 것은?,20150223,3737,며칠 동안 휴가를 다녀왔어.,,A080000092,A080092003,A080092003,A080000092,8931
873,496,다음 중 표기가 잘못된 것은?,20150223,3738,오늘이 몇 월 몇 일입니까?,정답,A080000092,A080092003,A080092003,A080000092,8931
874,496,다음 중 표기가 잘못된 것은?,20150223,3739,이번 달은 공휴일이 모두 며칠이지?,,A080000092,A080092003,A080092003,A080000092,8931
875,496,다음 중 표기가 잘못된 것은?,20150223,3740,가만있자 아버님 생신이 8월 며칠이지?,,A080000092,A080092003,A080092003,A080000092,8931
876,498,다음 ( )속의 부분이 옳은 것은?,20150217,3733,(거칠은) 벌판에 푸른 솔잎처럼,,A090000035,A090035001,A090035001,A090000035,10760
877,498,다음 ( )속의 부분이 옳은 것은?,20150217,3734,(녹슬은) 철마는 달리고 싶다.,,A090000035,A090035001,A090035001,A090000035,10760
878,498,다음 ( )속의 부분이 옳은 것은?,20150217,3735,물음에 (알맞는) 대답을 하시오.,,A090000035,A090035001,A090035001,A090000035,10760
879,498,다음 ( )속의 부분이 옳은 것은?,20150217,3736,분위기에 (걸맞은) 옷차림.,정답,A090000035,A090035001,A090035001,A090000035,10760
880,497,다음 ( )속의 단어가 옳은 것은?,20150216,3729,첫걸음을 (내딛었다).,,A080000032,A080032006,A080032006,A080000032,4784
881,497,다음 ( )속의 단어가 옳은 것은?,20150216,3730,시골에 (머물었다).,,A080000032,A080032006,A080032006,A080000032,4784
882,497,다음 ( )속의 단어가 옳은 것은?,20150216,3731,내가 연필을 (갖았다).,,A080000032,A080032006,A080032006,A080000032,4784
883,497,다음 ( )속의 단어가 옳은 것은?,20150216,3732,초보라서 운전이 (서툴렀다).,정답,A080000032,A080032006,A080032006,A080000032,4784
884,495,다음 중 맞춤법에 맞지 않는 것은?,20150213,3721,꽃이 아름다웠다.,,A070000090,A070090001,A070090001,A070000090,8880
885,495,다음 중 맞춤법에 맞지 않는 것은?,20150213,3722,문을 꼭 잠가라.,,A070000090,A070090001,A070090001,A070000090,8880
886,495,다음 중 맞춤법에 맞지 않는 것은?,20150213,3723,침을 뱉아라.,정답,A070000090,A070090001,A070090001,A070000090,8880
887,495,다음 중 맞춤법에 맞지 않는 것은?,20150213,3724,개울이 얕아서 건널 수 있겠다.,,A070000090,A070090001,A070090001,A070000090,8880
888,494,다음 중 표기가 잘못된 것은?,20150212,3717,어린이난,,A080000013,A080013004,A080013004,A080000013,4663
889,494,다음 중 표기가 잘못된 것은?,20150212,3718,깍두기,,A080000013,A080013004,A080013004,A080000013,4663
890,494,다음 중 표기가 잘못된 것은?,20150212,3719,독자란,,A080000013,A080013004,A080013004,A080000013,4663
891,494,다음 중 표기가 잘못된 것은?,20150212,3720,끼여들기,정답,A080000013,A080013004,A080013004,A080000013,4663
892,493,다음 중 단어의 쓰임이 틀린 것은?,20150211,3713,문을 힘껏 닫쳤다.,,A080000034,A080034003,A080034003,A080000034,4799
893,493,다음 중 단어의 쓰임이 틀린 것은?,20150211,3714,수출량을 더 늘린다.,,A080000034,A080034003,A080034003,A080000034,4799
894,493,다음 중 단어의 쓰임이 틀린 것은?,20150211,3715,하느라고 한 것이 이 모양이다.,정답,A080000034,A080034003,A080034003,A080000034,4799
895,493,다음 중 단어의 쓰임이 틀린 것은?,20150211,3716,나를 미워하리만큼 내가 그에게 잘못한 것이 없다.,,A080000034,A080034003,A080034003,A080000034,4799
896,491,다음 중 단어가 잘못 쓰여진 것은?,20150210,3709,끄나풀,,A080000087,A080087005,A080087005,A080000087,1108
897,491,다음 중 단어가 잘못 쓰여진 것은?,20150210,3710,사글세,,A080000087,A080087005,A080087005,A080000087,1108
898,491,다음 중 단어가 잘못 쓰여진 것은?,20150210,3711,미쟁이,정답,A080000087,A080087005,A080087005,A080000087,1108
899,491,다음 중 단어가 잘못 쓰여진 것은?,20150210,3712,설거지,,A080000087,A080087005,A080087005,A080000087,1108
900,492,맞춤법 규정에 따를 때 다음 중 틀린 것은?,20150209,3705,곳간(庫間),,A080000033,A080033003,A080033003,A080000033,4784
901,492,맞춤법 규정에 따를 때 다음 중 틀린 것은?,20150209,3706,셋방(貰房),,A080000033,A080033003,A080033003,A080000033,4784
902,492,맞춤법 규정에 따를 때 다음 중 틀린 것은?,20150209,3707,찻간(車間),,A080000033,A080033003,A080033003,A080000033,4784
903,492,맞춤법 규정에 따를 때 다음 중 틀린 것은?,20150209,3708,촛점(焦點),정답,A080000033,A080033003,A080033003,A080000033,4784
904,546,다음 ( )속의 단어가 표준어가 아닌 것은?,20150206,3701,(셋째) 아이가 오늘 집에 온다는군.,,A070000108,A070108003,A070108003,A070000108,8894
905,546,다음 ( )속의 단어가 표준어가 아닌 것은?,20150206,3702,동틀 (녘)에 동네 어귀에서 출발한다.,,A070000108,A070108003,A070108003,A070000108,8894
906,546,다음 ( )속의 단어가 표준어가 아닌 것은?,20150206,3703,(사글세)가 많지 않아 방 구하기가 힘들었다.,,A070000108,A070108003,A070108003,A070000108,8894
907,546,다음 ( )속의 단어가 표준어가 아닌 것은?,20150206,3704,큰 아이 (돐) 잔치가 내일이라 무척 바쁘겠군.,정답,A070000108,A070108003,A070108003,A070000108,8894
908,545,다음의 바른 표기와 틀린 표기의 순서로 연결이 잘못된 것은?,20150205,3697,아귀찜-아구찜,,A070000134,A070134008,A070134008,A070000134,9067
909,545,다음의 바른 표기와 틀린 표기의 순서로 연결이 잘못된 것은?,20150205,3698,먹장어-꼼장어,,A070000134,A070134008,A070134008,A070000134,9067
910,545,다음의 바른 표기와 틀린 표기의 순서로 연결이 잘못된 것은?,20150205,3699,조갯국-조개국,,A070000134,A070134008,A070134008,A070000134,9067
911,545,다음의 바른 표기와 틀린 표기의 순서로 연결이 잘못된 것은?,20150205,3700,쭈꾸미-주꾸미,정답,A070000134,A070134008,A070134008,A070000134,9067
912,544,다음 ( )속의 맞춤법이 틀린 것은?,20150204,3693,(횟수)가 많이 늘었다.,,A090000022,A090022002,A090022002,A090000022,10168
913,544,다음 ( )속의 맞춤법이 틀린 것은?,20150204,3694,빨리 (갯수)를 세워 봐라.,정답,A090000022,A090022002,A090022002,A090000022,10168
914,544,다음 ( )속의 맞춤법이 틀린 것은?,20150204,3695,(나룻배)가 한 척 떠 있다.,,A090000022,A090022002,A090022002,A090000022,10168
915,544,다음 ( )속의 맞춤법이 틀린 것은?,20150204,3696,(혓바늘)이 서고 입맛이 없다.,,A090000022,A090022002,A090022002,A090000022,10168
916,543,다음 ( )속의 표기가 바르지 않은 것은?,20150203,3689,고개를 (반듯이) 들어라.,,A080000007,A080007006,A080007006,A080000007,4661
917,543,다음 ( )속의 표기가 바르지 않은 것은?,20150203,3690,지금 이러면 나는 (어떡해)?,,A080000007,A080007006,A080007006,A080000007,4661
918,543,다음 ( )속의 표기가 바르지 않은 것은?,20150203,3691,가마솥에 쌀을 (안치러) 부엌으로 갔다.,,A080000007,A080007006,A080007006,A080000007,4661
919,543,다음 ( )속의 표기가 바르지 않은 것은?,20150203,3692,우리 교실의 책상을 새것으로 (가름)하였다.,정답,A080000007,A080007006,A080007006,A080000007,4661
920,542,다음 중 ( )속의 표기가 바른 것은?,20150202,3685,잘 (되야) 할 텐데.,,A070000126,A070126008,A070126008,A070000126,9054
921,542,다음 중 ( )속의 표기가 바른 것은?,20150202,3686,(웬) 눈이 이렇게 많이 내리니?,정답,A070000126,A070126008,A070126008,A070000126,9054
922,542,다음 중 ( )속의 표기가 바른 것은?,20150202,3687,나라를 위해 목숨을 (받쳐야) 한다.,,A070000126,A070126008,A070126008,A070000126,9054
923,542,다음 중 ( )속의 표기가 바른 것은?,20150202,3688,늦었다고 너무 마음 (조리지) 마세요.,,A070000126,A070126008,A070126008,A070000126,9054
